name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@manreot	<a href="https://twitter.com/manreot" target="_blank">manreot</a>	3	0	1	104	67	526		118
@manres4	<a href="https://twitter.com/manres4" target="_blank">manres4</a>	7	0	1	337	506	22863	Manresa, Espanya	001
@manu_fuenla	<a href="https://twitter.com/manu_fuenla" target="_blank">manu_fuenla</a>	1	0	1	1117	1046	19380	Fuenlabrada	080
@manuel_soca	<a href="https://twitter.com/manuel_soca" target="_blank">manuel_soca</a>	4	0	2	237	687	2064		028
@ManuelCuyas	<a href="https://twitter.com/ManuelCuyas" target="_blank">ManuelCuyas</a>	2	0	1	22143	600	33596	Mataró-Barcelona	001
@maolitoJose	<a href="https://twitter.com/maolitoJose" target="_blank">maolitoJose</a>	1	0	1	35	106	376		080
@MAR_T_AUTET	<a href="https://twitter.com/MAR_T_AUTET" target="_blank">MAR_T_AUTET</a>	4	0	1	127	185	8475	Torelló	001
@MarcBaco1	<a href="https://twitter.com/MarcBaco1" target="_blank">MarcBaco1</a>	2	0	1	56	210	282		002
@marccuat	<a href="https://twitter.com/marccuat" target="_blank">marccuat</a>	2	0	1	25	133	361	Barcelona	001
@Marcel_Martinz	<a href="https://twitter.com/Marcel_Martinz" target="_blank">Marcel_Martinz</a>	2	0	1	1604	961	13939	Vilafranca del Penedès	081
@marcfer1980	<a href="https://twitter.com/marcfer1980" target="_blank">marcfer1980</a>	5	0	1	333	615	9081		001
@MarcJaraGimeno	<a href="https://twitter.com/MarcJaraGimeno" target="_blank">MarcJaraGimeno</a>	10	0	1	1074	2343	33793		001
@marcmonells	<a href="https://twitter.com/marcmonells" target="_blank">marcmonells</a>	0	4	0					094
@marcqueralt	<a href="https://twitter.com/marcqueralt" target="_blank">marcqueralt</a>	7	0	1	1150	1139	29552	Vilafranca del Penedès	071
@MarcSBaeza	<a href="https://twitter.com/MarcSBaeza" target="_blank">MarcSBaeza</a>	17	0	1	263	602	4877	Vila de Gracia, Barcelona	001
@Marctroyano	<a href="https://twitter.com/Marctroyano" target="_blank">Marctroyano</a>	0	1	0					037
@MarcVinya	<a href="https://twitter.com/MarcVinya" target="_blank">MarcVinya</a>	11	1	0	1240	834	13057	Montblanc	266
@marcyanez14	<a href="https://twitter.com/marcyanez14" target="_blank">marcyanez14</a>	4	0	1	1248	537	18069	BCN, L'H, Gasteiz i Sant Pol	011
@MarcZenTime	<a href="https://twitter.com/MarcZenTime" target="_blank">MarcZenTime</a>	36	0	2	1392	1535	34657	CAT	002
@margaclof	<a href="https://twitter.com/margaclof" target="_blank">margaclof</a>	3	0	1	265	729	1117		016
@MarguiGrabu	<a href="https://twitter.com/MarguiGrabu" target="_blank">MarguiGrabu</a>	4	0	1	52	244	3289		019
@marhuendeeer	<a href="https://twitter.com/marhuendeeer" target="_blank">marhuendeeer</a>	2	0	1	273	717	12340	Hispania	072
@maria_9barris	<a href="https://twitter.com/maria_9barris" target="_blank">maria_9barris</a>	3	0	1	6910	7494	6977	Nou Barris, Barcelona	056
@maria_cs00	<a href="https://twitter.com/maria_cs00" target="_blank">maria_cs00</a>	2	0	2	12	46	753		068
@maria_fibla	<a href="https://twitter.com/maria_fibla" target="_blank">maria_fibla</a>	0	3	0					099
@MariaBoschBou	<a href="https://twitter.com/MariaBoschBou" target="_blank">MariaBoschBou</a>	17	0	1	468	743	3423		001
@MariaOxbow	<a href="https://twitter.com/MariaOxbow" target="_blank">MariaOxbow</a>	48	0	3	1072	1912	225081	Barcelona	022
@MariaRoigAlsina	<a href="https://twitter.com/MariaRoigAlsina" target="_blank">MariaRoigAlsina</a>	7	1	0	252	578	1611	Tarragona	267
@Maribel_TM	<a href="https://twitter.com/Maribel_TM" target="_blank">Maribel_TM</a>	7	0	1	468	835	24719	Catalunya   27S Si/SI	156
@maribeleia	<a href="https://twitter.com/maribeleia" target="_blank">maribeleia</a>	1	0	1	213	367	4464	Terrassa (Barcelona)	084
@maribelSJ	<a href="https://twitter.com/maribelSJ" target="_blank">maribelSJ</a>	3	0	1	28	31	296		062
@marionabay	<a href="https://twitter.com/marionabay" target="_blank">marionabay</a>	1	0	1	18	69	1681	Barcelona, Catalunya	071
@marisalennon	<a href="https://twitter.com/marisalennon" target="_blank">marisalennon</a>	1	0	1	828	938	85739		072
@MariusDomingo2	<a href="https://twitter.com/MariusDomingo2" target="_blank">MariusDomingo2</a>	14	0	2	60	43	5820	Camp de Tarragona.	008
@marquezmarsol	<a href="https://twitter.com/marquezmarsol" target="_blank">marquezmarsol</a>	7	0	2	49	182	3968	Barcelona, Cataluña	001
@Marsal95	<a href="https://twitter.com/Marsal95" target="_blank">Marsal95</a>	45	0	2	938	1013	100690	Sant Hilari Sacalm. Catalunya	276
@marta_mrm	<a href="https://twitter.com/marta_mrm" target="_blank">marta_mrm</a>	12	0	1	44	131	1795		001
@MARTA230371	<a href="https://twitter.com/MARTA230371" target="_blank">MARTA230371</a>	19	0	1	46	71	4185	Barcelona	001
@martaa_66	<a href="https://twitter.com/martaa_66" target="_blank">martaa_66</a>	2	0	1	503	331	9236	Amposta, Catalunya	099
@martaauba	<a href="https://twitter.com/martaauba" target="_blank">martaauba</a>	0	1	0					268
@martabatallas	<a href="https://twitter.com/martabatallas" target="_blank">martabatallas</a>	3	0	1	71	184	1387		125
@MARTACANET1	<a href="https://twitter.com/MARTACANET1" target="_blank">MARTACANET1</a>	3	0	1	153	159	877		010
@martahugma	<a href="https://twitter.com/martahugma" target="_blank">martahugma</a>	2	1	0	434	521	1100	Montornès de Segarra	265
@MartaKP2	<a href="https://twitter.com/MartaKP2" target="_blank">MartaKP2</a>	0	1	0					263
@Martapallares73	<a href="https://twitter.com/Martapallares73" target="_blank">Martapallares73</a>	4	0	1	698	1370	15890	Barcelona	233
@martapfdez90	<a href="https://twitter.com/martapfdez90" target="_blank">martapfdez90</a>	5	0	1	25465	21394	32245	Barcelona-Sants	070
@martaribera7	<a href="https://twitter.com/martaribera7" target="_blank">martaribera7</a>	1	0	1	104	211	991	hemisferi nord	001
@martigenis	<a href="https://twitter.com/martigenis" target="_blank">martigenis</a>	5	0	1	97	131	3651	barcelona	006
@MartiHatikva	<a href="https://twitter.com/MartiHatikva" target="_blank">MartiHatikva</a>	3	0	1	241	619	1670		001
@martinegea2	<a href="https://twitter.com/martinegea2" target="_blank">martinegea2</a>	1	0	1	17	50	104		068
@MartiProven	<a href="https://twitter.com/MartiProven" target="_blank">MartiProven</a>	10	0	1	1949	1979	49465		006
@martoneta73	<a href="https://twitter.com/martoneta73" target="_blank">martoneta73</a>	1	1	0	261	371	9604		264
@martossais	<a href="https://twitter.com/martossais" target="_blank">martossais</a>	8	2	0	1062	959	4645	Tordera - Barcelona	118
@MARTUZZATV	<a href="https://twitter.com/MARTUZZATV" target="_blank">MARTUZZATV</a>	2	0	1	980	1099	16319	Firenze, Toscana	016
@marultramar	<a href="https://twitter.com/marultramar" target="_blank">marultramar</a>	4	0	1	207	373	6292	Girona, Catalunya	001
@masanilla1	<a href="https://twitter.com/masanilla1" target="_blank">masanilla1</a>	6	0	1	1	24	989		078
@MasoQueralt	<a href="https://twitter.com/MasoQueralt" target="_blank">MasoQueralt</a>	18	0	1	86	166	6584		001
@MassimoMainard1	<a href="https://twitter.com/MassimoMainard1" target="_blank">MassimoMainard1</a>	1	0	1	30	65	680		071
@masso_sergi	<a href="https://twitter.com/masso_sergi" target="_blank">masso_sergi</a>	1	0	1	27	120	2361		014
@MateuMirai	<a href="https://twitter.com/MateuMirai" target="_blank">MateuMirai</a>	17	0	1	612	1779	19372	Barcelona, Catalunya, PPCC	006
@maxijoan	<a href="https://twitter.com/maxijoan" target="_blank">maxijoan</a>	9	0	1	286	909	12268	Tarragona, Spain	001
@Mbaltanas	<a href="https://twitter.com/Mbaltanas" target="_blank">Mbaltanas</a>	2	0	1	124	197	295		214
@MCarmeRocaCosta	<a href="https://twitter.com/MCarmeRocaCosta" target="_blank">MCarmeRocaCosta</a>	1	0	1	1610	1080	3827	Barcelona	091
@mcote16	<a href="https://twitter.com/mcote16" target="_blank">mcote16</a>	4	0	1	70	167	1036		001
@MdelMarRV	<a href="https://twitter.com/MdelMarRV" target="_blank">MdelMarRV</a>	9	0	4	398	883	17538	Catalonia	001
@MdeRatlles	<a href="https://twitter.com/MdeRatlles" target="_blank">MdeRatlles</a>	8	0	2	1169	1448	14319	Planeta Terra	010
@me_mujal	<a href="https://twitter.com/me_mujal" target="_blank">me_mujal</a>	3	0	1	85	300	4062	Prats de Lluçanès	019
@melicalaf	<a href="https://twitter.com/melicalaf" target="_blank">melicalaf</a>	3	0	1	67	108	3571	Barcelona	019
@Melimanlleu	<a href="https://twitter.com/Melimanlleu" target="_blank">Melimanlleu</a>	1	0	1	41	213	729		012
@melisa9b	<a href="https://twitter.com/melisa9b" target="_blank">melisa9b</a>	4	0	1	191	362	18172	Barcelona	001
@Merce_Aubanell	<a href="https://twitter.com/Merce_Aubanell" target="_blank">Merce_Aubanell</a>	1	0	1	106	622	1310	Granollers, Catalunya	071
@merce_castellvi	<a href="https://twitter.com/merce_castellvi" target="_blank">merce_castellvi</a>	25	0	3	250	402	32735	#SomCatalunya	001
@mercefero	<a href="https://twitter.com/mercefero" target="_blank">mercefero</a>	0	2	0					038
@MercePicart	<a href="https://twitter.com/MercePicart" target="_blank">MercePicart</a>	5	0	1	64	244	3686		001
@MeritCB	<a href="https://twitter.com/MeritCB" target="_blank">MeritCB</a>	1	0	1	1135	4999	6856		057
@MeritxellHuguet	<a href="https://twitter.com/MeritxellHuguet" target="_blank">MeritxellHuguet</a>	8	0	1	99	380	5767	Barcelona	001
@MES_Baix_Llob	<a href="https://twitter.com/MES_Baix_Llob" target="_blank">MES_Baix_Llob</a>	12	0	1	494	937	2280	Baix Llobregat	003
@MESesquerresCdT	<a href="https://twitter.com/MESesquerresCdT" target="_blank">MESesquerresCdT</a>	7	0	1	528	729	10150		003
@MESLaSelvaCamp	<a href="https://twitter.com/MESLaSelvaCamp" target="_blank">MESLaSelvaCamp</a>	5	0	1	289	440	4249	la Selva del Camp, Espanya	003
@mesmanlleu	<a href="https://twitter.com/mesmanlleu" target="_blank">mesmanlleu</a>	3	0	1	178	136	398		003
@MesPonent	<a href="https://twitter.com/MesPonent" target="_blank">MesPonent</a>	15	0	2	825	1298	6194	Terres de Ponent - LLEIDA	003
@MesTarga	<a href="https://twitter.com/MesTarga" target="_blank">MesTarga</a>	6	0	1	526	1133	2397		003
@mestremh	<a href="https://twitter.com/mestremh" target="_blank">mestremh</a>	2	0	1	211	767	2406	Vila de Sants, Barcelona. PPCC	259
@MESVidreres	<a href="https://twitter.com/MESVidreres" target="_blank">MESVidreres</a>	1	0	1	116	119	130	Vidreres, Catalunya	003
@Metgir	<a href="https://twitter.com/Metgir" target="_blank">Metgir</a>	2	0	2	28	65	504	Girona	064
@metropolislang	<a href="https://twitter.com/metropolislang" target="_blank">metropolislang</a>	9	0	1	77	54	7916		089
@MGEN63567611	<a href="https://twitter.com/MGEN63567611" target="_blank">MGEN63567611</a>	6	0	1	50	111	9231		005
@mgilabert	<a href="https://twitter.com/mgilabert" target="_blank">mgilabert</a>	5	0	1	201	222	2923	Catalunya	083
@miaioia_r	<a href="https://twitter.com/miaioia_r" target="_blank">miaioia_r</a>	6	0	1	378	680	27836		056
@miasol28	<a href="https://twitter.com/miasol28" target="_blank">miasol28</a>	3	0	1	43	91	2935		001
@miatarter	<a href="https://twitter.com/miatarter" target="_blank">miatarter</a>	10	7	0	709	597	8488	Moià	061
@miau899	<a href="https://twitter.com/miau899" target="_blank">miau899</a>	2	0	1	508	814	2988		019
@Miguel40072965	<a href="https://twitter.com/Miguel40072965" target="_blank">Miguel40072965</a>	2	0	2	172	369	4378		070
@mikaferrer97	<a href="https://twitter.com/mikaferrer97" target="_blank">mikaferrer97</a>	0	1	0					262
@mikner84	<a href="https://twitter.com/mikner84" target="_blank">mikner84</a>	5	0	1	46	239	1556		001
@Milio11	<a href="https://twitter.com/Milio11" target="_blank">Milio11</a>	1	0	1	13	633	277		062
@milotxa	<a href="https://twitter.com/milotxa" target="_blank">milotxa</a>	10	0	1	1625	377	6712		023
@miqelparis	<a href="https://twitter.com/miqelparis" target="_blank">miqelparis</a>	1	0	1	332	720	2224		001
@miquel_esteve	<a href="https://twitter.com/miquel_esteve" target="_blank">miquel_esteve</a>	2	0	1	938	489	14063		078
@MiquelArgelich	<a href="https://twitter.com/MiquelArgelich" target="_blank">MiquelArgelich</a>	19	1	0	3255	3167	46374	Agramunt	015
@miquelarilla	<a href="https://twitter.com/miquelarilla" target="_blank">miquelarilla</a>	2	0	1	246	463	752		008
@MIQUELBL	<a href="https://twitter.com/MIQUELBL" target="_blank">MIQUELBL</a>	4	0	2	634	1525	32280	Catalunya	071
@miquelcano	<a href="https://twitter.com/miquelcano" target="_blank">miquelcano</a>	8	0	1	376	452	7992		001
@Miquelet_mataro	<a href="https://twitter.com/Miquelet_mataro" target="_blank">Miquelet_mataro</a>	12	0	1	20	68	4112	Catalunya	001
@miqueleuqim	<a href="https://twitter.com/miqueleuqim" target="_blank">miqueleuqim</a>	2	0	1	35	234	73	La Ràpita	071
@miquelflorit	<a href="https://twitter.com/miquelflorit" target="_blank">miquelflorit</a>	21	0	2	1346	1948	60497	entre Rumania i La Canonja.	042
@MIQUELLARA	<a href="https://twitter.com/MIQUELLARA" target="_blank">MIQUELLARA</a>	82	18	0	8993	9419	300619	SALT - CATALUNYA	002
@miquelmp	<a href="https://twitter.com/miquelmp" target="_blank">miquelmp</a>	6	0	1	441	2603	8602	Vilanova i la Geltrú	001
@MirBarbara	<a href="https://twitter.com/MirBarbara" target="_blank">MirBarbara</a>	6	0	1	240	463	5041		009
@MireFerran	<a href="https://twitter.com/MireFerran" target="_blank">MireFerran</a>	1	2	0	809	1072	9772	Andreuenca.Barcelona.Catalonia	002
@Mireia10_	<a href="https://twitter.com/Mireia10_" target="_blank">Mireia10_</a>	6	0	1	84	221	2199		001
@mireia30	<a href="https://twitter.com/mireia30" target="_blank">mireia30</a>	17	0	1	177	1350	5106		008
@MireiaBrandon	<a href="https://twitter.com/MireiaBrandon" target="_blank">MireiaBrandon</a>	1	0	1	359	518	948	Cervera- La Segarra-CATALUNYA	265
@mireiachavarria	<a href="https://twitter.com/mireiachavarria" target="_blank">mireiachavarria</a>	1	0	1	1175	2260	3520		012
@Mireiamasro	<a href="https://twitter.com/Mireiamasro" target="_blank">Mireiamasro</a>	2	0	1	555	265	1257	Barcelona	143
@MireiaPueblo	<a href="https://twitter.com/MireiaPueblo" target="_blank">MireiaPueblo</a>	2	0	1	2	30	11		012
@miriamasturias	<a href="https://twitter.com/miriamasturias" target="_blank">miriamasturias</a>	0	1	0					258
@miriamhatibi	<a href="https://twitter.com/miriamhatibi" target="_blank">miriamhatibi</a>	0	1	0					259
@miriferfu	<a href="https://twitter.com/miriferfu" target="_blank">miriferfu</a>	9	0	2	146	80	36224		006
@misimonet	<a href="https://twitter.com/misimonet" target="_blank">misimonet</a>	1	0	1	1701	1681	35726	Valencia	010
@misjosep	<a href="https://twitter.com/misjosep" target="_blank">misjosep</a>	10	14	0	8992	8219	33390		039
@Miuyaku	<a href="https://twitter.com/Miuyaku" target="_blank">Miuyaku</a>	4	0	1	13	35	741	Stuttgart, Alemania	058
@mjnavarro81	<a href="https://twitter.com/mjnavarro81" target="_blank">mjnavarro81</a>	1	0	1	4	37	126		001
@mjose_pm	<a href="https://twitter.com/mjose_pm" target="_blank">mjose_pm</a>	1	0	1	67	253	984	Badalona	001
@mlavizell	<a href="https://twitter.com/mlavizell" target="_blank">mlavizell</a>	8	0	1	157	572	14720		006
@MMartiAmigo	<a href="https://twitter.com/MMartiAmigo" target="_blank">MMartiAmigo</a>	2	0	1	8	56	139		019
@mmillanclosa	<a href="https://twitter.com/mmillanclosa" target="_blank">mmillanclosa</a>	10	0	1	12015	10282	162173	Vaig néixer el 4 de novembre	001
@Mmsaro45	<a href="https://twitter.com/Mmsaro45" target="_blank">Mmsaro45</a>	1	0	1	2	24	126		001
@mmuntb	<a href="https://twitter.com/mmuntb" target="_blank">mmuntb</a>	2	0	1	96	470	1231	Manlleu, Catalunya	275
@moisbd	<a href="https://twitter.com/moisbd" target="_blank">moisbd</a>	1	0	1	120	401	1981	Sabadell, Catalunya	008
@molidelpont	<a href="https://twitter.com/molidelpont" target="_blank">molidelpont</a>	20	0	1	308	333	21307		001
@monclus68	<a href="https://twitter.com/monclus68" target="_blank">monclus68</a>	2	0	1	72	110	1067		006
@monicapalacin29	<a href="https://twitter.com/monicapalacin29" target="_blank">monicapalacin29</a>	1	2	0	1124	1060	1282	Pineda de Mar, Catalonia	035
@monikambK	<a href="https://twitter.com/monikambK" target="_blank">monikambK</a>	14	0	2	514	1427	15706	Catalunya	033
@Monix81Tri	<a href="https://twitter.com/Monix81Tri" target="_blank">Monix81Tri</a>	6	0	2	295	428	12108		010
@monsamga	<a href="https://twitter.com/monsamga" target="_blank">monsamga</a>	44	0	2	77	307	6573		057
@Mont_Pla	<a href="https://twitter.com/Mont_Pla" target="_blank">Mont_Pla</a>	8	0	1	724	710	19285	Vilafranca del Penedès, CAT	039
@montantxo	<a href="https://twitter.com/montantxo" target="_blank">montantxo</a>	7	0	1	114	232	9708		071
@MontCampoy	<a href="https://twitter.com/MontCampoy" target="_blank">MontCampoy</a>	3	0	1	7	70	320		120
@montcas73	<a href="https://twitter.com/montcas73" target="_blank">montcas73</a>	5	1	0	55	212	1333	Sant Feliu de Codines	255
@montcatalan	<a href="https://twitter.com/montcatalan" target="_blank">montcatalan</a>	4	0	1	78	96	973	Gelida, Penedès	261
@Montcau	<a href="https://twitter.com/Montcau" target="_blank">Montcau</a>	6	0	1	1172	1669	4638		011
@montfranc	<a href="https://twitter.com/montfranc" target="_blank">montfranc</a>	10	0	3	432	668	21510	Barcelona	001
@montoliu_pilar	<a href="https://twitter.com/montoliu_pilar" target="_blank">montoliu_pilar</a>	4	1	1	2323	1958	20299		009
@MontseCantinMas	<a href="https://twitter.com/MontseCantinMas" target="_blank">MontseCantinMas</a>	4	1	0	929	791	10275	Barcelona	023
@MontseEscoda10	<a href="https://twitter.com/MontseEscoda10" target="_blank">MontseEscoda10</a>	20	0	1	136	158	11191	Valls Catalunya	078
@MontseGirbi	<a href="https://twitter.com/MontseGirbi" target="_blank">MontseGirbi</a>	23	0	2	867	1376	7650	Moià	061
@montsemarsan	<a href="https://twitter.com/montsemarsan" target="_blank">montsemarsan</a>	24	0	1	358	541	14594		119
@MontseMo	<a href="https://twitter.com/MontseMo" target="_blank">MontseMo</a>	5	0	1	378	365	2079	Catalunya	001
@MontsePujadasB	<a href="https://twitter.com/MontsePujadasB" target="_blank">MontsePujadasB</a>	17	0	1	384	293	29806		001
@montsericart55	<a href="https://twitter.com/montsericart55" target="_blank">montsericart55</a>	3	0	1	9	100	893		001
@montzapa	<a href="https://twitter.com/montzapa" target="_blank">montzapa</a>	8	0	1	692	674	20489		001
@Monztruo	<a href="https://twitter.com/Monztruo" target="_blank">Monztruo</a>	2	1	0	324	351	2731	Vilanova - Garraf - Penedès	256
@Morenacatalana	<a href="https://twitter.com/Morenacatalana" target="_blank">Morenacatalana</a>	4	1	0	669	1183	12345		257
@mosasu	<a href="https://twitter.com/mosasu" target="_blank">mosasu</a>	3	0	1	1516	2788	16647		014
@motiuscat	<a href="https://twitter.com/motiuscat" target="_blank">motiuscat</a>	59	0	1	1198	2364	25055		021
@MovEsq_Reus	<a href="https://twitter.com/MovEsq_Reus" target="_blank">MovEsq_Reus</a>	1	4	0	379	314	600	REUS	003
@MovEsqCONSTANTI	<a href="https://twitter.com/MovEsqCONSTANTI" target="_blank">MovEsqCONSTANTI</a>	6	0	1	206	313	1768		003
@mpb513	<a href="https://twitter.com/mpb513" target="_blank">mpb513</a>	23	0	2	1148	1837	86933	Barcelona	043
@MPSsabadell	<a href="https://twitter.com/MPSsabadell" target="_blank">MPSsabadell</a>	2	7	0	2225	540	4027		030
@Mr9Nuria	<a href="https://twitter.com/Mr9Nuria" target="_blank">Mr9Nuria</a>	9	0	1	274	463	24323	Flix - Barcelona, Catalunya	002
@mrlopera	<a href="https://twitter.com/mrlopera" target="_blank">mrlopera</a>	0	19	0					080
@mrosaescardo	<a href="https://twitter.com/mrosaescardo" target="_blank">mrosaescardo</a>	11	0	3	311	370	3250	Catalunya	001
@mrspremisse	<a href="https://twitter.com/mrspremisse" target="_blank">mrspremisse</a>	1	0	1	1444	641	4678	Barcelona	070
@msunyol	<a href="https://twitter.com/msunyol" target="_blank">msunyol</a>	1	2	0	517	1204	4387		001
@Muffindepez	<a href="https://twitter.com/Muffindepez" target="_blank">Muffindepez</a>	1	0	1	136	103	4105		284
